"","year","date","event","high_1","low_1","high_2","low_2","high_3","max_tide_height"
"3490","2015",2015-07-22,"",97,51,101,NA,NA,101
"3491","2015",2015-07-23,"",NA,16,111,30,115,115
"3492","2015",2015-07-24,"",NA,8,125,9,127,127
"3493","2015",2015-07-25,"",NA,4,137,-9,133,137
"3494","2015",2015-07-26,"",NA,3,146,-21,132,146
"3495","2015",2015-07-27,"fm",NA,7,150,-27,127,150
"3496","2015",2015-07-28,"",NA,14,149,-26,116,149
"3497","2015",2015-07-29,"",NA,24,143,-19,104,143
"3498","2015",2015-07-30,"",NA,35,133,-6,90,133
"3499","2015",2015-07-31,"",NA,46,119,9,79,119
"3500","2015",2015-08-01,"",NA,19,137,12,131,137
"3501","2015",2015-08-02,"",NA,25,136,11,124,136
"3502","2015",2015-08-03,"",NA,31,134,14,115,134
"3503","2015",2015-08-04,"",NA,38,130,18,105,130
"3504","2015",2015-08-05,"",NA,45,125,25,93,125
"3505","2015",2015-08-06,"",NA,53,117,33,NA,117
"3506","2015",2015-08-07,"",81,60,108,42,NA,108
"3507","2015",2015-08-08,"fq",70,68,97,47,NA,97
"3508","2015",2015-08-09,"",84,83,84,37,NA,84
"3509","2015",2015-08-10,"",90,68,93,NA,NA,93
"3510","2015",2015-08-11,"",NA,25,101,51,108,108
"3511","2015",2015-08-12,"",NA,13,113,32,122,122
"3512","2015",2015-08-13,"",NA,4,125,13,133,133
"3513","2015",2015-08-14,"",NA,-1,137,-3,139,139
"3514","2015",2015-08-15,"fm",NA,-2,146,-15,140,146
"3515","2015",2015-08-16,"",NA,2,151,-21,134,151
"3516","2015",2015-08-17,"",NA,10,151,-21,123,151
"3517","2015",2015-08-18,"",NA,21,146,-13,108,146
"3518","2015",2015-08-19,"",NA,34,136,-1,NA,136
"3519","2015",2015-08-20,"",92,48,122,16,NA,122
"3520","2015",2015-08-21,"",78,63,105,31,NA,105
"3521","2015",2015-08-22,"lq",88,34,NA,NA,NA,88
"3522","2015",2015-08-23,"",90,68,86,NA,NA,90
"3523","2015",2015-08-24,"",NA,29,101,51,97,101
"3524","2015",2015-08-25,"",NA,24,110,36,106,110
"3525","2015",2015-08-26,"",NA,20,117,23,112,117
"3526","2015",2015-08-27,"",NA,19,122,12,115,122
"3527","2015",2015-08-28,"",NA,19,126,3,116,126
"3528","2015",2015-08-29,"",NA,20,128,-3,115,128
"3529","2015",2015-08-30,"nm",NA,23,130,-7,112,130
"3530","2015",2015-08-31,"",NA,26,131,-9,107,131
"3531","2015",2015-09-01,"",NA,20,135,-20,111,135
"3532","2015",2015-09-02,"fm",NA,22,142,-28,108,142
"3533","2015",2015-09-03,"",NA,26,146,-31,102,146
"3534","2015",2015-09-04,"",NA,31,145,-28,92,145
"3535","2015",2015-09-05,"",NA,37,140,-19,82,140
"3536","2015",2015-09-06,"",NA,46,130,-6,73,130
"3537","2015",2015-09-07,"",NA,56,116,9,NA,116
"3538","2015",2015-09-08,"",70,67,99,21,NA,99
"3539","2015",2015-09-09,"lq",79,73,83,25,NA,83
"3540","2015",2015-09-10,"",92,54,86,24,NA,92
"3541","2015",2015-09-11,"",104,33,94,24,NA,104
"3542","2015",2015-09-12,"",115,13,101,25,NA,115
"3543","2015",2015-09-13,"",123,0,104,NA,NA,123
"3544","2015",2015-09-14,"",NA,27,129,-16,103,129
"3545","2015",2015-09-15,"",NA,30,133,-23,100,133
"3546","2015",2015-09-16,"nm",NA,34,134,-25,96,134
"3547","2015",2015-09-17,"",NA,38,133,-23,91,133
"3548","2015",2015-09-18,"",NA,42,129,-18,86,129
"3549","2015",2015-09-19,"",NA,46,124,-11,81,124
"3550","2015",2015-09-20,"",NA,50,117,-3,76,117
"3551","2015",2015-09-21,"",NA,54,107,7,NA,107
"3552","2015",2015-09-22,"",72,58,96,16,NA,96
"3553","2015",2015-09-23,"",69,62,82,26,NA,82
"3554","2015",2015-09-24,"fq",70,65,67,32,NA,70
"3555","2015",2015-09-25,"",76,51,61,34,NA,76
"3556","2015",2015-09-26,"",85,33,68,34,NA,85
"3557","2015",2015-09-27,"",95,15,77,32,NA,95
"3558","2015",2015-09-28,"",107,0,84,31,NA,107
"3559","2015",2015-09-29,"",119,-10,90,NA,NA,119
"3560","2015",2015-09-30,"",NA,30,129,-33,92,129
"3561","2015",2015-10-01,"",106,35,103,18,NA,106
"3562","2015",2015-10-02,"",120,12,113,NA,NA,120
"3563","2015",2015-10-03,"",NA,16,131,0,117,131
"3564","2015",2015-10-04,"",NA,17,140,-23,117,140
"3565","2015",2015-10-05,"nm",NA,21,145,-31,112,145
"3566","2015",2015-10-06,"",NA,26,146,-32,104,146
"3567","2015",2015-10-07,"",NA,33,143,-27,95,143
"3568","2015",2015-10-08,"",NA,40,135,-18,86,135
"3569","2015",2015-10-09,"",NA,47,125,-5,78,125
"3570","2015",2015-10-10,"",NA,55,112,9,NA,112
"3571","2015",2015-10-11,"",73,62,98,22,NA,98
"3572","2015",2015-10-12,"",70,69,84,32,NA,84
"3573","2015",2015-10-13,"fq",75,68,68,37,NA,75
"3574","2015",2015-10-14,"",80,53,67,36,NA,80
"3575","2015",2015-10-15,"",87,37,74,35,NA,87
"3576","2015",2015-10-16,"",94,22,81,33,NA,94
"3577","2015",2015-10-17,"",102,7,87,NA,NA,102
"3578","2015",2015-10-18,"",NA,32,111,-6,92,111
"3579","2015",2015-10-19,"",NA,31,120,-17,95,120
"3580","2015",2015-10-20,"",NA,30,128,-26,96,128
"3581","2015",2015-10-21,"fm",NA,31,134,-31,94,134
"3582","2015",2015-10-22,"",NA,32,136,-32,91,136
"3583","2015",2015-10-23,"",NA,34,135,-29,86,135
"3584","2015",2015-10-24,"",NA,38,129,-21,81,129
"3585","2015",2015-10-25,"",NA,44,120,-10,77,120
"3586","2015",2015-10-26,"",NA,51,108,3,NA,108
"3587","2015",2015-10-27,"",77,58,92,15,NA,92
"3588","2015",2015-10-28,"lq",81,58,78,25,NA,81
"3589","2015",2015-10-29,"",90,44,74,30,NA,90
"3590","2015",2015-10-30,"",101,23,80,32,NA,101
"3591","2015",2015-10-31,"",72,69,94,30,NA,94
"3592","2015",2015-11-01,"fq",79,74,79,35,NA,79
"3593","2015",2015-11-02,"",88,58,80,34,NA,88
"3594","2015",2015-11-03,"",96,41,87,32,NA,96
"3595","2015",2015-11-04,"",102,27,93,NA,NA,102
"3596","2015",2015-11-05,"",NA,31,108,14,97,108
"3597","2015",2015-11-06,"",NA,30,114,3,100,114
"3598","2015",2015-11-07,"",NA,30,119,-6,102,119
"3599","2015",2015-11-08,"",NA,30,125,-13,102,125
"3600","2015",2015-11-09,"fm",NA,31,129,-17,100,129
"3601","2015",2015-11-10,"",NA,33,132,-19,97,132
"3602","2015",2015-11-11,"",NA,35,132,-18,92,132
"3603","2015",2015-11-12,"",NA,38,129,-13,86,129
"3604","2015",2015-11-13,"",NA,42,123,-7,80,123
"3605","2015",2015-11-14,"",NA,48,114,3,74,114
"3606","2015",2015-11-15,"",NA,54,103,13,NA,103
"3607","2015",2015-11-16,"",72,62,88,23,NA,88
"3608","2015",2015-11-17,"lq",78,62,75,27,NA,78
"3609","2015",2015-11-18,"",89,45,77,27,NA,89
"3610","2015",2015-11-19,"",102,23,86,25,NA,102
"3611","2015",2015-11-20,"",115,0,95,24,NA,115
"3612","2015",2015-11-21,"",128,-20,101,NA,NA,128
"3613","2015",2015-11-22,"",NA,24,137,-35,103,137
"3614","2015",2015-11-23,"nm",NA,25,143,-43,101,143
"3615","2015",2015-11-24,"",NA,27,145,-44,97,145
"3616","2015",2015-11-25,"",NA,31,142,-38,92,142
"3617","2015",2015-11-26,"",NA,36,134,-27,87,134
"3618","2015",2015-11-27,"",NA,42,122,-13,82,122
"3619","2015",2015-11-28,"",NA,49,107,2,NA,107
"3620","2015",2015-11-29,"",79,55,90,17,NA,90
"3621","2015",2015-11-30,"",NA,39,129,-4,92,129
"3622","2015",2015-12-01,"",NA,44,124,2,84,124
"3623","2015",2015-12-02,"",NA,49,116,10,77,116
"3624","2015",2015-12-03,"",NA,54,106,19,NA,106
"3625","2015",2015-12-04,"",70,61,94,29,NA,94
"3626","2015",2015-12-05,"lq",70,69,79,34,NA,79
"3627","2015",2015-12-06,"",79,61,71,31,NA,79
"3628","2015",2015-12-07,"",90,42,81,26,NA,90
"3629","2015",2015-12-08,"",103,21,92,21,NA,103
"3630","2015",2015-12-09,"",117,0,102,NA,NA,117
"3631","2015",2015-12-10,"",NA,18,129,-20,108,129
"3632","2015",2015-12-11,"",NA,16,140,-34,110,140
"3633","2015",2015-12-12,"nm",NA,18,147,-43,108,147
"3634","2015",2015-12-13,"",NA,21,149,-44,102,149
"3635","2015",2015-12-14,"",NA,27,145,-37,95,145
"3636","2015",2015-12-15,"",NA,34,136,-25,87,136
"3637","2015",2015-12-16,"",NA,43,122,-9,81,122
"3638","2015",2015-12-17,"",NA,52,105,8,NA,105
"3639","2015",2015-12-18,"",78,61,87,23,NA,87
"3640","2015",2015-12-19,"fq",81,60,74,32,NA,81
"3641","2015",2015-12-20,"",88,44,73,35,NA,88
"3642","2015",2015-12-21,"",96,28,79,36,NA,96
"3643","2015",2015-12-22,"",103,13,85,35,NA,103
"3644","2015",2015-12-23,"",109,1,89,NA,NA,109
"3645","2015",2015-12-24,"",NA,35,114,-8,92,114
"3646","2015",2015-12-25,"",NA,34,119,-15,94,119
"3647","2015",2015-12-26,"",NA,34,123,-19,94,123
"3648","2015",2015-12-27,"fm",NA,35,126,-21,93,126
"3649","2015",2015-12-28,"",NA,35,127,-21,91,127
"3650","2015",2015-12-29,"",NA,36,125,-19,88,125
"3651","2015",2015-12-30,"",NA,16,129,-14,113,129
"3652","2015",2015-12-31,"",NA,15,138,-25,115,138
"3653","2016",2016-01-01,"nm",NA,16,144,-32,112,144
"3654","2016",2016-01-02,"",NA,20,146,-33,106,146
"3655","2016",2016-01-03,"",NA,26,143,-27,97,143
"3656","2016",2016-01-04,"",NA,34,135,-16,87,135
"3657","2016",2016-01-05,"",NA,44,122,-2,79,122
"3658","2016",2016-01-06,"",NA,55,106,14,NA,106
"3659","2016",2016-01-07,"fq",76,66,89,26,NA,89
"3660","2016",2016-01-08,"",83,62,80,29,NA,83
"3661","2016",2016-01-09,"",95,43,86,28,NA,95
"3662","2016",2016-01-10,"",106,25,95,27,NA,106
"3663","2016",2016-01-11,"",115,8,101,NA,NA,115
"3664","2016",2016-01-12,"",NA,26,123,-5,104,123
"3665","2016",2016-01-13,"",NA,26,128,-14,105,128
"3666","2016",2016-01-14,"",NA,27,130,-18,103,130
"3667","2016",2016-01-15,"fm",NA,30,131,-20,100,131
"3668","2016",2016-01-16,"",NA,33,130,-18,96,130
"3669","2016",2016-01-17,"",NA,36,127,-14,92,127
"3670","2016",2016-01-18,"",NA,40,122,-8,86,122
"3671","2016",2016-01-19,"",NA,44,114,-1,81,114
"3672","2016",2016-01-20,"",NA,48,105,8,75,105
"3673","2016",2016-01-21,"",NA,53,93,17,NA,93
"3674","2016",2016-01-22,"",72,58,80,27,NA,80
"3675","2016",2016-01-23,"lq",72,60,65,33,NA,72
"3676","2016",2016-01-24,"",78,47,61,34,NA,78
"3677","2016",2016-01-25,"",88,29,69,31,NA,88
"3678","2016",2016-01-26,"",100,10,79,28,NA,100
"3679","2016",2016-01-27,"",112,0,88,NA,NA,112
"3680","2016",2016-01-28,"",NA,25,124,-25,94,124
"3681","2016",2016-01-29,"",97,48,95,22,NA,97
"3682","2016",2016-01-30,"",110,27,107,17,NA,110
"3683","2016",2016-01-31,"",123,7,116,NA,NA,123
"3684","2016",2016-02-01,"",NA,14,133,-9,120,133
"3685","2016",2016-02-02,"",NA,15,139,-20,119,139
"3686","2016",2016-02-03,"fm",NA,17,142,-25,115,142
"3687","2016",2016-02-04,"",NA,22,141,-24,108,141
"3688","2016",2016-02-05,"",NA,29,136,-18,99,136
"3689","2016",2016-02-06,"",NA,36,129,-9,91,129
"3690","2016",2016-02-07,"",NA,44,119,2,82,119
"3691","2016",2016-02-08,"",NA,51,107,13,NA,107
"3692","2016",2016-02-09,"",75,58,95,25,NA,95
"3693","2016",2016-02-10,"",71,65,81,34,NA,81
"3694","2016",2016-02-11,"lq",73,38,NA,NA,NA,73
"3695","2016",2016-02-12,"",80,51,65,35,NA,80
"3696","2016",2016-02-13,"",88,36,73,31,NA,88
"3697","2016",2016-02-14,"",96,20,82,28,NA,96
"3698","2016",2016-02-15,"",105,5,89,NA,NA,105
"3699","2016",2016-02-16,"",NA,25,115,-9,95,115
"3700","2016",2016-02-17,"",NA,22,124,-21,99,124
"3701","2016",2016-02-18,"",NA,21,131,-29,101,131
"3702","2016",2016-02-19,"nm",NA,21,136,-34,100,136
"3703","2016",2016-02-20,"",NA,23,137,-34,97,137
"3704","2016",2016-02-21,"",NA,27,134,-29,92,134
"3705","2016",2016-02-22,"",NA,33,127,-20,86,127
"3706","2016",2016-02-23,"",NA,41,115,-7,81,115
"3707","2016",2016-02-24,"",NA,49,101,7,NA,101
"3708","2016",2016-02-25,"",80,57,84,20,NA,84
"3709","2016",2016-02-26,"fq",84,54,74,28,NA,84
"3710","2016",2016-02-27,"",93,37,77,30,NA,93
"3711","2016",2016-02-28,"",NA,58,103,25,NA,103
"3712","2016",2016-02-29,"",73,69,87,36,NA,87
"3713","2016",2016-03-01,"lq",79,71,73,36,NA,79
"3714","2016",2016-03-02,"",88,55,77,33,NA,88
"3715","2016",2016-03-03,"",96,41,85,29,NA,96
"3716","2016",2016-03-04,"",102,27,92,NA,NA,102
"3717","2016",2016-03-05,"",NA,26,109,15,98,109
"3718","2016",2016-03-06,"",NA,24,115,3,102,115
"3719","2016",2016-03-07,"",NA,23,121,-6,105,121
"3720","2016",2016-03-08,"",NA,22,126,-14,105,126
"3721","2016",2016-03-09,"nm",NA,23,130,-19,104,130
"3722","2016",2016-03-10,"",NA,25,132,-20,101,132
"3723","2016",2016-03-11,"",NA,28,131,-19,96,131
"3724","2016",2016-03-12,"",NA,33,128,-14,90,128
"3725","2016",2016-03-13,"",NA,39,121,-6,82,121
"3726","2016",2016-03-14,"",NA,46,111,4,76,111
"3727","2016",2016-03-15,"",NA,54,98,15,NA,98
"3728","2016",2016-03-16,"fq",74,63,83,24,NA,83
"3729","2016",2016-03-17,"",81,59,75,25,NA,81
"3730","2016",2016-03-18,"",93,39,83,21,NA,93
"3731","2016",2016-03-19,"",106,18,94,18,NA,106
"3732","2016",2016-03-20,"",120,0,103,NA,NA,120
"3733","2016",2016-03-21,"",NA,15,131,-20,109,131
"3734","2016",2016-03-22,"",NA,15,138,-32,110,138
"3735","2016",2016-03-23,"fm",NA,17,142,-37,107,142
"3736","2016",2016-03-24,"",NA,21,141,-36,102,141
"3737","2016",2016-03-25,"",NA,27,136,-29,95,136
"3738","2016",2016-03-26,"",NA,34,127,-18,88,127
"3739","2016",2016-03-27,"",NA,41,115,-5,82,115
"3740","2016",2016-03-28,"",NA,49,101,8,NA,101
"3741","2016",2016-03-29,"",NA,30,130,-8,101,130
"3742","2016",2016-03-30,"",NA,35,127,-4,94,127
"3743","2016",2016-03-31,"",NA,40,122,2,86,122
"3744","2016",2016-04-01,"",NA,46,114,10,77,114
"3745","2016",2016-04-02,"",NA,53,104,19,NA,104
"3746","2016",2016-04-03,"",70,61,92,28,NA,92
"3747","2016",2016-04-04,"fq",70,70,77,30,NA,77
"3748","2016",2016-04-05,"",81,59,76,23,NA,81
"3749","2016",2016-04-06,"",94,39,88,16,NA,94
"3750","2016",2016-04-07,"",107,18,101,10,NA,107
"3751","2016",2016-04-08,"",121,0,111,NA,NA,121
"3752","2016",2016-04-09,"",NA,6,133,-20,117,133
"3753","2016",2016-04-10,"",NA,6,142,-33,118,142
"3754","2016",2016-04-11,"fm",NA,9,147,-40,114,147
"3755","2016",2016-04-12,"",NA,15,147,-38,106,147
"3756","2016",2016-04-13,"",NA,23,141,-30,96,141
"3757","2016",2016-04-14,"",NA,33,130,-17,86,130
"3758","2016",2016-04-15,"",NA,44,115,-1,NA,115
"3759","2016",2016-04-16,"",78,56,98,15,NA,98
"3760","2016",2016-04-17,"",76,65,80,27,NA,80
"3761","2016",2016-04-18,"lq",81,60,69,31,NA,81
"3762","2016",2016-04-19,"",89,44,73,30,NA,89
"3763","2016",2016-04-20,"",97,29,80,29,NA,97
"3764","2016",2016-04-21,"",104,15,87,NA,NA,104
"3765","2016",2016-04-22,"",NA,28,109,4,91,109
"3766","2016",2016-04-23,"",NA,27,115,-6,94,115
"3767","2016",2016-04-24,"",NA,27,119,-13,96,119
"3768","2016",2016-04-25,"",NA,27,123,-19,96,123
"3769","2016",2016-04-26,"nm",NA,28,126,-22,95,126
"3770","2016",2016-04-27,"",NA,30,126,-22,93,126
"3771","2016",2016-04-28,"",NA,30,137,-42,92,137
"3772","2016",2016-04-29,"fm",NA,31,141,-45,90,141
"3773","2016",2016-04-30,"",NA,33,140,-42,86,140
"3774","2016",2016-05-01,"",NA,36,135,-33,83,135
"3775","2016",2016-05-02,"",NA,41,125,-20,81,125
"3776","2016",2016-05-03,"",NA,47,111,-5,NA,111
"3777","2016",2016-05-04,"",82,52,94,11,NA,94
"3778","2016",2016-05-05,"lq",85,52,78,25,NA,85
"3779","2016",2016-05-06,"",90,42,69,35,NA,90
"3780","2016",2016-05-07,"",97,25,71,41,NA,97
"3781","2016",2016-05-08,"",104,8,76,43,NA,104
"3782","2016",2016-05-09,"",110,0,81,NA,NA,110
"3783","2016",2016-05-10,"",NA,43,116,-17,85,116
"3784","2016",2016-05-11,"",NA,43,121,-24,88,121
"3785","2016",2016-05-12,"",NA,42,125,-27,89,125
"3786","2016",2016-05-13,"nm",NA,42,127,-27,89,127
"3787","2016",2016-05-14,"",NA,41,126,-25,88,126
"3788","2016",2016-05-15,"",NA,41,123,-20,87,123
"3789","2016",2016-05-16,"",NA,41,118,-14,84,118
"3790","2016",2016-05-17,"",NA,41,109,-6,82,109
"3791","2016",2016-05-18,"",NA,43,98,3,80,98
"3792","2016",2016-05-19,"",NA,45,86,13,NA,86
"3793","2016",2016-05-20,"",79,48,71,24,NA,79
"3794","2016",2016-05-21,"fq",79,47,57,35,NA,79
"3795","2016",2016-05-22,"",83,35,53,43,NA,83
"3796","2016",2016-05-23,"",91,16,61,46,NA,91
"3797","2016",2016-05-24,"",101,0,70,45,NA,101
"3798","2016",2016-05-25,"",112,-20,77,NA,NA,112
"3799","2016",2016-05-26,"",NA,42,123,-36,84,123
"3800","2016",2016-05-27,"",NA,38,132,-46,89,132
"3801","2016",2016-05-28,"fm",NA,33,139,-50,95,139
"3802","2016",2016-05-29,"",112,3,86,33,NA,112
"3803","2016",2016-05-30,"",121,-10,91,NA,NA,121
"3804","2016",2016-05-31,"",NA,34,129,-27,93,129
"3805","2016",2016-06-01,"",NA,35,134,-34,94,134
"3806","2016",2016-06-02,"nm",NA,36,136,-36,92,136
"3807","2016",2016-06-03,"",NA,37,134,-32,90,134
"3808","2016",2016-06-04,"",NA,39,130,-25,88,130
"3809","2016",2016-06-05,"",NA,42,122,-16,85,122
"3810","2016",2016-06-06,"",NA,45,112,-5,81,112
"3811","2016",2016-06-07,"",NA,48,99,6,NA,99
"3812","2016",2016-06-08,"",78,51,85,17,NA,85
"3813","2016",2016-06-09,"",75,54,70,28,NA,75
"3814","2016",2016-06-10,"fq",74,52,55,38,NA,74
"3815","2016",2016-06-11,"",77,38,54,44,NA,77
"3816","2016",2016-06-12,"",84,22,62,45,NA,84
"3817","2016",2016-06-13,"",93,6,70,44,NA,93
"3818","2016",2016-06-14,"",103,0,77,NA,NA,103
"3819","2016",2016-06-15,"",NA,41,114,-22,82,114
"3820","2016",2016-06-16,"",NA,38,123,-33,86,123
"3821","2016",2016-06-17,"",NA,35,130,-39,88,130
"3822","2016",2016-06-18,"fm",NA,32,134,-42,90,134
"3823","2016",2016-06-19,"",NA,31,134,-39,91,134
"3824","2016",2016-06-20,"",NA,31,130,-31,91,130
"3825","2016",2016-06-21,"",NA,33,121,-20,92,121
"3826","2016",2016-06-22,"",NA,35,108,-5,NA,108
"3827","2016",2016-06-23,"",93,38,92,11,NA,93
"3828","2016",2016-06-24,"lq",94,39,75,27,NA,94
"3829","2016",2016-06-25,"",95,34,61,40,NA,95
"3830","2016",2016-06-26,"",98,20,62,49,NA,98
"3831","2016",2016-06-27,"",103,3,71,51,NA,103
"3832","2016",2016-06-28,"",111,-10,81,NA,NA,111
"3833","2016",2016-06-29,"",77,59,73,30,NA,77
"3834","2016",2016-06-30,"fq",78,53,61,38,NA,78
"3835","2016",2016-07-01,"",82,38,61,42,NA,82
"3836","2016",2016-07-02,"",87,24,68,42,NA,87
"3837","2016",2016-07-03,"",94,10,75,41,NA,94
"3838","2016",2016-07-04,"",102,0,81,NA,NA,102
"3839","2016",2016-07-05,"",NA,39,110,-13,85,110
"3840","2016",2016-07-06,"",NA,38,117,-21,88,117
"3841","2016",2016-07-07,"",NA,36,124,-27,90,124
"3842","2016",2016-07-08,"fm",NA,34,128,-30,90,128
"3843","2016",2016-07-09,"",NA,33,129,-30,89,129
"3844","2016",2016-07-10,"",NA,34,127,-26,87,127
"3845","2016",2016-07-11,"",NA,35,121,-20,86,121
"3846","2016",2016-07-12,"",NA,38,113,-11,85,113
"3847","2016",2016-07-13,"",NA,42,102,1,NA,102
"3848","2016",2016-07-14,"",85,46,87,14,NA,87
"3849","2016",2016-07-15,"lq",87,46,72,26,NA,87
"3850","2016",2016-07-16,"",92,36,64,36,NA,92
"3851","2016",2016-07-17,"",99,18,68,40,NA,99
"3852","2016",2016-07-18,"",109,0,76,40,NA,109
"3853","2016",2016-07-19,"",119,-20,84,NA,NA,119
"3854","2016",2016-07-20,"",NA,38,129,-34,90,129
"3855","2016",2016-07-21,"",NA,35,136,-41,94,136
"3856","2016",2016-07-22,"nm",NA,33,139,-43,96,139
"3857","2016",2016-07-23,"",NA,31,139,-38,96,139
"3858","2016",2016-07-24,"",NA,31,133,-29,95,133
"3859","2016",2016-07-25,"",NA,32,123,-17,93,123
"3860","2016",2016-07-26,"",NA,35,109,-4,90,109
"3861","2016",2016-07-27,"",NA,38,93,9,NA,93
"3862","2016",2016-07-28,"",86,43,77,22,NA,86
"3863","2016",2016-07-29,"fq",82,47,60,34,NA,82
"3864","2016",2016-07-30,"",NA,38,121,-14,85,121
"3865","2016",2016-07-31,"",NA,40,114,-7,81,114
"3866","2016",2016-08-01,"",NA,44,104,2,78,104
"3867","2016",2016-08-02,"",NA,49,92,12,NA,92
"3868","2016",2016-08-03,"",77,53,78,22,NA,78
"3869","2016",2016-08-04,"lq",80,51,65,30,NA,80
"3870","2016",2016-08-05,"",88,36,65,33,NA,88
"3871","2016",2016-08-06,"",99,15,73,33,NA,99
"3872","2016",2016-08-07,"",111,0,82,31,NA,111
"3873","2016",2016-08-08,"",123,-20,89,NA,NA,123
"3874","2016",2016-08-09,"",NA,28,134,-40,94,134
"3875","2016",2016-08-10,"",NA,27,141,-48,97,141
"3876","2016",2016-08-11,"nm",NA,26,144,-49,97,144
"3877","2016",2016-08-12,"",NA,27,142,-44,96,142
"3878","2016",2016-08-13,"",NA,29,134,-32,94,134
"3879","2016",2016-08-14,"",NA,33,121,-17,91,121
"3880","2016",2016-08-15,"",NA,38,105,-1,NA,105
"3881","2016",2016-08-16,"",88,44,87,16,NA,88
"3882","2016",2016-08-17,"fq",85,47,68,31,NA,85
"3883","2016",2016-08-18,"",83,43,56,42,NA,83
"3884","2016",2016-08-19,"",85,28,60,48,NA,85
"3885","2016",2016-08-20,"",90,14,68,48,NA,90
"3886","2016",2016-08-21,"",97,2,75,NA,NA,97
"3887","2016",2016-08-22,"",NA,46,104,-8,81,104
"3888","2016",2016-08-23,"",NA,43,111,-16,86,111
"3889","2016",2016-08-24,"",NA,39,118,-22,89,118
"3890","2016",2016-08-25,"",NA,36,123,-25,91,123
"3891","2016",2016-08-26,"fm",NA,33,125,-26,92,125
"3892","2016",2016-08-27,"",NA,30,125,-25,93,125
"3893","2016",2016-08-28,"",NA,29,122,-21,93,122
"3894","2016",2016-08-29,"",NA,29,116,-15,92,116
"3895","2016",2016-08-30,"",NA,22,134,-38,98,134
"3896","2016",2016-08-31,"nm",NA,21,140,-45,99,140
"3897","2016",2016-09-01,"",NA,22,142,-46,97,142
"3898","2016",2016-09-02,"",NA,25,139,-41,94,139
"3899","2016",2016-09-03,"",NA,30,131,-30,90,131
"3900","2016",2016-09-04,"",NA,36,119,-15,87,119
"3901","2016",2016-09-05,"",NA,43,103,2,NA,103
"3902","2016",2016-09-06,"",85,49,85,18,NA,85
"3903","2016",2016-09-07,"fq",86,49,70,31,NA,86
"3904","2016",2016-09-08,"",90,36,67,38,NA,90
"3905","2016",2016-09-09,"",97,20,73,40,NA,97
"3906","2016",2016-09-10,"",104,5,80,39,NA,104
"3907","2016",2016-09-11,"",111,-7,86,NA,NA,111
"3908","2016",2016-09-12,"",NA,37,117,-15,90,117
"3909","2016",2016-09-13,"",NA,36,121,-20,92,121
"3910","2016",2016-09-14,"",NA,35,124,-23,93,124
"3911","2016",2016-09-15,"fm",NA,34,125,-23,93,125
"3912","2016",2016-09-16,"",NA,34,125,-21,92,125
"3913","2016",2016-09-17,"",NA,34,121,-17,90,121
"3914","2016",2016-09-18,"",NA,35,115,-12,88,115
"3915","2016",2016-09-19,"",NA,36,107,-4,85,107
"3916","2016",2016-09-20,"",NA,39,96,5,82,96
"3917","2016",2016-09-21,"",NA,43,84,15,NA,84
"3918","2016",2016-09-22,"",81,47,70,25,NA,81
"3919","2016",2016-09-23,"lq",81,44,57,35,NA,81
"3920","2016",2016-09-24,"",86,30,56,40,NA,86
"3921","2016",2016-09-25,"",95,11,65,40,NA,95
"3922","2016",2016-09-26,"",106,0,75,36,NA,106
"3923","2016",2016-09-27,"",118,-20,84,NA,NA,118
"3924","2016",2016-09-28,"",NA,31,130,-39,92,130
"3925","2016",2016-09-29,"",NA,26,138,-47,98,138
"3926","2016",2016-09-30,"",104,17,85,29,NA,104
"3927","2016",2016-10-01,"",114,0,92,NA,NA,114
"3928","2016",2016-10-02,"",NA,28,123,-14,97,123
"3929","2016",2016-10-03,"",NA,27,129,-24,99,129
"3930","2016",2016-10-04,"",NA,28,132,-28,99,132
"3931","2016",2016-10-05,"fm",NA,29,133,-28,97,133
"3932","2016",2016-10-06,"",NA,31,130,-25,94,130
"3933","2016",2016-10-07,"",NA,34,125,-18,91,125
"3934","2016",2016-10-08,"",NA,38,117,-11,86,117
"3935","2016",2016-10-09,"",NA,41,108,-1,82,108
"3936","2016",2016-10-10,"",NA,46,96,8,NA,96
"3937","2016",2016-10-11,"",78,50,83,18,NA,83
"3938","2016",2016-10-12,"",74,54,69,28,NA,74
"3939","2016",2016-10-13,"lq",74,52,55,37,NA,74
"3940","2016",2016-10-14,"",79,37,55,39,NA,79
"3941","2016",2016-10-15,"",87,21,64,38,NA,87
"3942","2016",2016-10-16,"",97,4,72,35,NA,97
"3943","2016",2016-10-17,"",108,-10,81,NA,NA,108
"3944","2016",2016-10-18,"",NA,31,119,-25,87,119
"3945","2016",2016-10-19,"",NA,27,128,-36,92,128
"3946","2016",2016-10-20,"nm",NA,24,134,-42,95,134
"3947","2016",2016-10-21,"",NA,23,137,-43,96,137
"3948","2016",2016-10-22,"",NA,23,135,-39,96,135
"3949","2016",2016-10-23,"",NA,25,128,-29,95,128
"3950","2016",2016-10-24,"",NA,30,117,-15,93,117
